Iteration,VS,Thickness,Likelihood,Misfit,Acceptance,VpVs0
422,"[819, 3015, 3223, 3444, 3481, 3707, 4227]","[858, 1778, 2531, 3744, 4863, 13466, 0]",0.1317506317962557,4.05,0,3.44
423,"[819, 3015, 3223, 3444, 3481, 3707, 4227]","[858, 1778, 2531, 3744, 4863, 13466, 0]",0.1317506317962557,4.05,0,3.44
424,"[819, 3015, 3223, 3444, 3481, 3707, 4227]","[858, 1778, 2531, 3744, 4863, 13466, 0]",0.1317506317962557,4.05,0,3.44
428,"[819, 3015, 3223, 3444, 3481, 3707, 4227]","[858, 1778, 2531, 3744, 4863, 13950, 0]",0.13445545858484162,4.01,1,3.44
433,"[819, 3015, 3223, 3444, 3481, 3707, 4227]","[858, 1778, 2531, 3744, 3861, 13950, 0]",0.12070792487627331,4.23,1,3.44
434,"[960, 3015, 3223, 3444, 3481, 3707, 4227]","[858, 1778, 2531, 3744, 3861, 13950, 0]",0.1708223841943245,3.53,1,3.44
435,"[960, 3015, 3223, 3444, 3481, 3707, 4227]","[858, 1778, 3729, 3744, 3861, 13950, 0]",0.2042895633852307,3.18,1,3.44
439,"[960, 2667, 3223, 3444, 3481, 3707, 4227]","[858, 1778, 3729, 3744, 3861, 13950, 0]",0.1557228776903898,3.72,1,3.44
442,"[960, 2667, 3223, 3444, 3481, 3707, 4227]","[858, 1778, 3729, 3744, 3861, 13950, 0]",0.1557228776903898,3.72,0,3.44
446,"[960, 2667, 3382, 3444, 3481, 3707, 4227]","[858, 1778, 3729, 3744, 3861, 13950, 0]",0.13744430413394845,3.97,1,3.44
452,"[960, 2667, 3382, 3444, 3481, 3707, 4227]","[858, 1778, 3729, 3744, 3861, 13950, 0]",0.12421023895319905,4.17,1,3.16
453,"[960, 2667, 3382, 3444, 3481, 3707, 4227]","[858, 1778, 3729, 3744, 3861, 14071, 0]",0.12359029149093208,4.18,1,3.16
459,"[960, 2667, 3382, 3444, 3481, 3707, 4227]","[858, 1778, 3729, 3744, 3861, 13893, 0]",0.12299553249558308,4.19,1,3.16
463,"[960, 2667, 3382, 3444, 3481, 3707, 4227]","[858, 1778, 3729, 3744, 3861, 13893, 0]",0.12299553249558308,4.19,0,3.16
464,"[960, 2915, 3382, 3444, 3481, 3707, 4227]","[858, 1778, 3729, 3744, 3861, 13893, 0]",0.17009635576232807,3.54,1,3.16
