Iteration,VS,Thickness,Likelihood,Misfit,Acceptance,VpVs0
377,"[764, 2666, 3421, 3584, 3821, 4163, 4500]","[673, 1744, 1910, 4126, 5123, 12159, 0]",0.0010993496717752,13.63,1,3.07
379,"[764, 2666, 3421, 3584, 3821, 4163, 4500]","[673, 1744, 3461, 4126, 5123, 12159, 0]",0.0015192137956332,12.98,1,3.07
381,"[764, 2666, 3421, 3584, 3821, 4163, 4500]","[673, 1744, 3461, 4126, 5123, 12159, 0]",0.0015192137956332,12.98,0,3.07
382,"[764, 2666, 3421, 3584, 3821, 4163, 4500]","[673, 1744, 3461, 4126, 5123, 12159, 0]",0.0011982760306788,13.45,1,3.0
386,"[764, 2666, 3421, 3584, 3821, 4163, 4500]","[673, 1744, 3461, 4126, 5123, 12159, 0]",0.0017484731604293,12.7,1,3.12
387,"[764, 2666, 2896, 3584, 3821, 4163, 4500]","[673, 1744, 3461, 4126, 5123, 12159, 0]",0.0003814114148907,15.74,1,3.12
388,"[764, 2666, 2896, 3584, 3821, 4163, 4500]","[673, 1744, 3461, 4126, 6516, 12159, 0]",0.0003619184123465,15.85,1,3.12
391,"[764, 2666, 2896, 3584, 3821, 4163, 4500]","[673, 1744, 3461, 4126, 7374, 12159, 0]",0.00032338583144,16.07,1,3.12
392,"[764, 2666, 2896, 3584, 3821, 4163, 4500]","[673, 1744, 3461, 4126, 7374, 12159, 0]",0.00032338583144,16.07,1,3.12
394,"[764, 2666, 2896, 3584, 3821, 4163, 4500]","[673, 1744, 3461, 4126, 7374, 12159, 0]",0.00032338583144,16.07,0,3.12
402,"[764, 2666, 2896, 3584, 3821, 4163, 4500]","[673, 1744, 3461, 4126, 7374, 12159, 0]",0.00032338583144,16.07,0,3.12
403,"[764, 2666, 2896, 3584, 3821, 4163, 4500]","[673, 1744, 3461, 4126, 5214, 12159, 0]",0.0003630097024955,15.84,1,3.12
406,"[764, 2666, 2896, 3584, 3821, 4163, 4500]","[673, 1744, 2608, 4126, 5214, 12159, 0]",0.0006518720297423,14.67,1,3.12
